123, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
124," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1d1c89fe}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
125," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{94adc6e}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
126, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
127, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
128, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
129, CAP loaded INSTALL [for install and make selectable] failed: 0x6A84 (Not enough memory space) 
130," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{642d9490}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
131," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3fc06162}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
132," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{41e94d74}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
133, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
134," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7d7d1bcd}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
135, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
136, CAP loaded 
137," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{61d481bc}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
138, CAP loaded 
139, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
140," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{2ae3996f}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
141, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
142, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
143," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1dfcd4f3}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
144," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7b74209c}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
145," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3c071447}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
146, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
147, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
